ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-133485-13,(ING) Collection Box Especial - Accessory Pouch Prismatic Evolutions (English),liga,loja#108797,https://www.ligapokemon.com.br/?view=prod/view&pcode=133485&prod=(ING) Box Coleção Especial - Accessory Pouch Evoluções Prismáticas,699.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-1,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#258032,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,239.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-2,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#645953,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,239.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-3,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#616655,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,249.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-4,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#66033,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,249.99,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-5,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#32448,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,258.5,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-6,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,258.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-7,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,258.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-8,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,259.8,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-9,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#159018,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,299.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-10,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,299.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133241-11,(ING) Collection Box Especial - Charizard Ex (English),liga,loja#145199,https://www.ligapokemon.com.br/?view=prod/view&pcode=133241&prod=(ING) Box Coleção Especial - Charizard Ex,299.99,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-1,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#640278,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,439.5,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-2,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#91298,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,450.0,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-3,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#788043,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,450.0,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-4,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,489.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-5,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#309121,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,498.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-6,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#279012,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,499.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-7,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#87167,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,499.89,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-8,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,499.9,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-9,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#292333,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,499.99,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135346-10,(ING) Collection Box Ilustração Parceiro Inicial - Series 1 (English),liga,loja#675338,https://www.ligapokemon.com.br/?view=prod/view&pcode=135346&prod=(ING) Box Coleção Ilustração Parceiro Inicial - Series 1,499.99,12,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-128870-1,(ING) Collection Box Premium - Charizard ex (English),liga,loja#309121,https://www.ligapokemon.com.br/?view=prod/view&pcode=128870&prod=(ING) Box Coleção Premium - Charizard ex,899.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-1,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#258032,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,209.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-2,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#39542,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,247.2,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-3,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#210734,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,264.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-4,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#657636,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,270.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-5,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#32448,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,298.8,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-6,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#317371,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,299.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-7,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#699868,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,299.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-8,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#33298,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,300.0,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-9,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#713243,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,320.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-10,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,329.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-11,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,329.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133240-12,(ING) Collection Box Premium - Escarlate e Violeta - Bellibolt Ex da Kissera (English),liga,loja#695797,https://www.ligapokemon.com.br/?view=prod/view&pcode=133240&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Bellibolt Ex da Kissera,336.8,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-1,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#15146,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,258.89,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-2,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,259.95,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-3,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#66033,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,259.99,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-4,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,284.8,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-5,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#317371,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-6,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#56925,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-7,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#84075,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.9,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-8,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#90095,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-9,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#265520,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-10,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#34051,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,299.99,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-11,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#104401,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,300.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-12,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#713243,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,320.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-13,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#328730,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,330.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-14,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,349.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-133588-15,(ING) Collection Box Premium - Escarlate e Violeta - Garchomp da Cíntia Ex (English),liga,loja#249290,https://www.ligapokemon.com.br/?view=prod/view&pcode=133588&prod=(ING) Box Coleção Premium - Escarlate e Violeta - Garchomp da Cíntia Ex,350.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-1,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#699868,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,259.9,5,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-2,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#772665,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,268.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-3,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,279.95,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-4,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#129419,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,300.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-5,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#471088,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,300.0,2,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-6,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#145199,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,349.99,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-7,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#159018,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,350.0,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-8,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,398.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-135264-9,(ING) Collection Box Premium - Mega Venusaur ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135264&prod=(ING) Box Coleção Premium - Mega Venusaur ex,398.9,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-1,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,289.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-2,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#141989,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,290.0,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-3,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#675338,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,299.89,3,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-4,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#488213,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,299.9,10,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-5,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#713665,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,299.9,17,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-6,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#726023,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,299.99,1,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-7,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#129419,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,300.0,6,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-8,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#32035,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,319.9,42,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-9,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,329.9,40,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-10,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,329.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-11,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,338.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
LIGA-136264-12,(ING) Collection Box Premium - Mega Zygarde ex (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=136264&prod=(ING) Box Coleção Premium - Mega Zygarde ex,338.9,4,,,,,,,,,,,,,NONE,RED,Produto não está no registry curado de SKUs,Ignorar (ou adicionar SKU ao registry se for selado válido),sem_match_no_registry
